STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Alaska,4851,JUNEAU BOROUGH SCHOOL DISTRICT,2016,93302.00,4622.00,60304.00,28376.00,84571.00,46873.00,31008.00,3569.00,379.00
Alaska,715,NOME CITY SCHOOL DISTRICT,2016,16027.00,1332.00,11504.00,3191.00,16978.00,7246.00,8656.00,765.00,254.00
Alaska,523,CRAIG CITY SCHOOL DISTRICT,2016,7797.00,1857.00,5144.00,796.00,8334.00,3809.00,4089.00,361.00,75.00
Alaska,88,HYDABURG CITY SCHOOL DISTRICT,2016,2757.00,460.00,1927.00,370.00,2971.00,1463.00,1177.00,184.00,147.00
Alaska,116,KLAWOCK CITY SCHOOL DISTRICT,2016,4145.00,1148.00,2689.00,308.00,3849.00,2252.00,1418.00,134.00,45.00
Alaska,1334,SITKA BOROUGH SCHOOLS,2016,28895.00,2553.00,18239.00,8103.00,26960.00,16199.00,7421.00,1708.00,832.00
Alaska,116,HOONAH CITY SCHOOL DISTRICT,2016,4166.00,919.00,2588.00,659.00,4375.00,2381.00,1709.00,201.00,78.00
Alaska,14,PELICAN CITY SCHOOL DISTRICT,2016,583.00,27.00,530.00,26.00,547.00,169.00,332.00,6.00,40.00
Alaska,368,CORDOVA CITY SCHOOL DISTRICT,2016,8039.00,519.00,5522.00,1998.00,6649.00,3551.00,2500.00,434.00,75.00
Alaska,642,VALDEZ CITY SCHOOL DISTRICT,2016,19370.00,583.00,7807.00,10980.00,18570.00,9115.00,5645.00,1519.00,562.00
Alaska,213,ST MARYS SCHOOL DISTRICT,2016,10661.00,1222.00,9149.00,290.00,11557.00,2630.00,2356.00,418.00,6153.00
Alaska,108,KAKE CITY SCHOOL DISTRICT,2016,3776.00,1342.00,2241.00,193.00,3679.00,1673.00,1751.00,219.00,36.00
Alaska,4329,GALENA CITY SCHOOL DISTRICT,2016,32928.00,1895.00,29706.00,1327.00,32884.00,14533.00,13043.00,2121.00,3187.00
Alaska,1090,NENANA CITY SCHOOL DISTRICT,2016,11030.00,1284.00,9574.00,172.00,11138.00,5631.00,5020.00,248.00,239.00
Alaska,37,TANANA CITY SCHOOL DISTRICT,2016,1583.00,149.00,1302.00,132.00,1775.00,646.00,1079.00,0.00,50.00
Alaska,274,WRANGELL CITY SCHOOL DISTRICT,2016,6399.00,1426.00,4253.00,720.00,5860.00,3021.00,2677.00,46.00,115.00
Arizona,992,FORT HUACHUCA ACCOMMODATION SCHOOL,2016,14019.00,7699.00,5720.00,600.00,9946.00,4997.00,4286.00,348.00,315.00
Arizona,120,COCONINO COUNTY REGIONAL ACCOMODATION DISTRICT,2016,2796.00,491.00,1771.00,534.00,2077.00,756.00,1100.00,8.00,213.00
Arizona,80,GILA COUNTY REGIONAL SCHOOL DISTRICT,2016,674.00,225.00,304.00,145.00,342.00,191.00,151.00,0.00,0.00
Arizona,0,GRAHAM COUNTY SPECIAL SERVICES,2016,1446.00,553.00,32.00,861.00,1436.00,534.00,899.00,0.00,3.00
Arizona,581,MARICOPA COUNTY REGIONAL SCHOOL DISTRICT,2016,3584.00,485.00,2677.00,422.00,4022.00,1678.00,2036.00,0.00,308.00
Arizona,12,RAINBOW ACCOMMODATION SCHOOL,2016,145.00,7.00,130.00,8.00,320.00,147.00,173.00,0.00,0.00
Arizona,45,PIMA ACCOMMODATION DISTRICT,2016,852.00,335.00,461.00,56.00,946.00,471.00,475.00,0.00,0.00
Arizona,193,MARY C OBRIEN ACCOMMODATION DISTRICT,2016,5075.00,312.00,1768.00,2995.00,4726.00,2132.00,2387.00,190.00,17.00
Arizona,63,YAVAPAI ACCOMMODATION SCHOOL DISTRICT,2016,1165.00,60.00,687.00,418.00,985.00,428.00,557.00,0.00,0.00
Arizona,73,ALPINE SCHOOL DISTRICT 7,2016,1093.00,208.00,450.00,435.00,990.00,654.00,336.00,0.00,0.00
Arizona,3498,CHINLE UNIFIED SCHOOL DISTRICT 24,2016,56455.00,32310.00,20248.00,3897.00,48856.00,22441.00,19842.00,2396.00,4177.00
Arizona,227,CONCHO SCHOOL DISTRICT 6,2016,3457.00,308.00,1584.00,1565.00,3279.00,1674.00,1438.00,131.00,36.00
Arizona,1434,GANADO UNIFIED SCHOOL DISTRICT 20,2016,24182.00,13432.00,8403.00,2347.00,25080.00,8220.00,10122.00,985.00,5610.00
Arizona,155,MCNARY SCHOOL DISTRICT 23,2016,2370.00,1303.00,929.00,138.00,2031.00,1203.00,668.00,160.00,0.00
Arizona,761,SANDERS UNIFIED SCHOOL DISTRICT 18,2016,11997.00,6689.00,4696.00,612.00,11840.00,4812.00,6300.00,551.00,177.00
Arizona,783,ST JOHNS UNIFIED SCHOOL DISTRICT 1,2016,8286.00,1186.00,586.00,6514.00,7452.00,3532.00,3505.00,321.00,94.00
Arizona,1295,ROUND VALLEY UNIFIED SCHOOL DISRICT 10,2016,10775.00,1065.00,827.00,8883.00,11268.00,5430.00,4831.00,345.00,410.00
Arizona,1932,WINDOW ROCK CONSOLIDATED SCHOOL DISTRICT 8,2016,25675.00,14702.00,9310.00,1663.00,22369.00,9913.00,10320.00,1223.00,0.00
Arizona,637,RED MESA UNIFIED SCHOOL DISTRICT 27,2016,12188.00,6679.00,4871.00,638.00,14370.00,3827.00,6328.00,410.00,3805.00
Arizona,146,VERNON ELEMENTARY SCHOOL DISTRICT 9,2016,1692.00,345.00,675.00,672.00,1900.00,899.00,899.00,45.00,57.00
Arizona,10,APACHE SCHOOL DISTRICT 42,2016,226.00,27.00,81.00,118.00,209.00,106.00,103.00,0.00,0.00
Arizona,22,ASH CREEK SCHOOL DISTRICT 53,2016,846.00,110.00,113.00,623.00,836.00,187.00,358.00,21.00,270.00
Arizona,617,BISBEE UNIFIED SCHOOL DISTRICT 2,2016,7939.00,990.00,2914.00,4035.00,6996.00,3452.00,3108.00,315.00,121.00
Arizona,48,BOWIE SCHOOL DISTRICT 14,2016,1410.00,131.00,76.00,1203.00,1353.00,608.00,602.00,55.00,88.00
Arizona,5694,SIERRA VISTA UNIFIED SCHOOL DISTRICT 68,2016,43704.00,4679.00,19476.00,19549.00,40828.00,22048.00,16223.00,2033.00,510.00
Arizona,85,COCHISE SCHOOL DISTRICT 26,2016,2724.00,39.00,56.00,2629.00,1466.00,760.00,502.00,55.00,149.00
Arizona,56,DOUBLE ADOBE SCHOOL DISTRICT 45,2016,861.00,20.00,600.00,241.00,735.00,511.00,195.00,0.00,20.00
Arizona,3776,DOUGLAS SCHOOL DISTRICT 27,2016,32817.00,6738.00,18496.00,7583.00,27535.00,13795.00,11559.00,1767.00,322.00
Arizona,111,ELFRIDA SCHOOL DISTRICT 12,2016,1368.00,133.00,768.00,467.00,1237.00,647.00,491.00,92.00,7.00
Arizona,73,MCNEAL SCHOOL DISTRICT 55,2016,841.00,91.00,421.00,329.00,799.00,438.00,307.00,46.00,7.00
Arizona,422,NACO SCHOOL DISTRICT 23,2016,3666.00,371.00,2769.00,526.00,3202.00,2246.00,764.00,192.00,0.00
Arizona,1340,PALOMINAS SCHOOL DISTRICT 49,2016,12797.00,856.00,7179.00,4762.00,10553.00,6510.00,3433.00,450.00,134.00
Arizona,105,PEARCE SCHOOL DISTRICT 22,2016,1327.00,89.00,453.00,785.00,1329.00,758.00,523.00,48.00,0.00
Arizona,95,VALLEY UNION HIGH SCHOOL DISTRICT 22,2016,2083.00,110.00,311.00,1662.00,1741.00,917.00,733.00,81.00,0.00
Arizona,145,POMERENE SCHOOL DISTRICT 64,2016,1902.00,116.00,645.00,1141.00,1795.00,671.00,361.00,69.00,694.00
Arizona,391,ST DAVID SCHOOL DISTRICT 21,2016,5008.00,563.00,1914.00,2531.00,4277.00,2617.00,1581.00,79.00,0.00
Arizona,113,SAN SIMON SCHOOL DISTRICT 18,2016,2033.00,96.00,567.00,1370.00,1666.00,779.00,789.00,87.00,0.00
Arizona,787,TOMBSTONE SCHOOL DISTRICT 1,2016,10002.00,1052.00,4542.00,4408.00,8489.00,4355.00,3567.00,427.00,0.00
Arizona,1146,WILLCOX SCHOOL DISTRICT 13,2016,12037.00,1427.00,4782.00,5828.00,8939.00,4887.00,3221.00,442.00,89.00
Arizona,13,COCHISE TECHNOLOGY DISTRICT,2016,4094.00,206.00,3246.00,642.00,3372.00,2904.00,468.00,0.00,0.00
Arizona,1263,BENSON UNIFIED SCHOOL DISTRICT,2016,11662.00,865.00,4951.00,5846.00,10008.00,4946.00,4169.00,512.00,131.00
Arizona,9789,FLAGSTAFF SCHOOL DISTRICT 1,2016,96896.00,12062.00,20239.00,64595.00,83839.00,42104.00,34389.00,4381.00,1914.00
Arizona,250,FREDONIA-MOCCASIN BI-COUNTY SCHOOL DISTRICT 6,2016,3429.00,859.00,865.00,1705.00,2548.00,1427.00,947.00,153.00,21.00
Arizona,295,GRAND CANYON SCHOOL DISTRICT 4,2016,5053.00,1152.00,1045.00,2856.00,4190.00,1854.00,2215.00,118.00,2.00
Arizona,145,MAINE CONSOLIDATED SCHOOL DISTRICT 10,2016,2376.00,211.00,481.00,1684.00,2245.00,1301.00,849.00,92.00,0.00
Arizona,1600,TUBA CITY UNIFIED SCHOOL DISTRICT 15,2016,25462.00,13144.00,7460.00,4858.00,26209.00,9153.00,12538.00,701.00,3768.00
Arizona,591,WILLIAMS SCHOOL DISTRICT 2,2016,6063.00,970.00,784.00,4309.00,5397.00,2670.00,2329.00,204.00,194.00
Arizona,50,COCONINO ASSOCIATION FOR VOCATION INDUSTRY & TECHNOLOGY(CAVIAT),2016,2761.00,4.00,1595.00,1162.00,3424.00,2448.00,976.00,0.00,0.00
Arizona,21,CHEVELON BUTTE SCHOOL DISTRICT 5,2016,623.00,41.00,39.00,543.00,432.00,150.00,282.00,0.00,0.00
Arizona,2675,PAGE SCHOOL DISTRICT 8,2016,29871.00,12378.00,7201.00,10292.00,25846.00,12798.00,11022.00,1250.00,525.00
Arizona,1721,GLOBE SCHOOL DISTRICT 1,2016,15108.00,3632.00,7718.00,3758.00,12782.00,6302.00,5585.00,666.00,217.00
Arizona,279,HAYDEN-WINKELMAN SCHOOL DISTRICT 41,2016,3575.00,463.00,1637.00,1475.00,3210.00,1341.00,1567.00,141.00,159.00
Arizona,1129,MIAMI UNIFIED SCHOOL DISTRICT 40,2016,10233.00,1581.00,2574.00,6078.00,8739.00,4445.00,3262.00,377.00,623.00
Arizona,67,TONTO SCHOOL DISTRICT 33,2016,1360.00,266.00,323.00,771.00,1218.00,619.00,468.00,121.00,10.00
Arizona,2373,PAYSON UNIFIED SCHOOL DISTRICT 10,2016,21588.00,2904.00,5638.00,13046.00,19630.00,9332.00,7803.00,766.00,100.00
Arizona,156,PINE-STRAWBERRY SCHOOL DISTRICT 12,2016,3183.00,255.00,350.00,2578.00,3285.00,1836.00,1293.00,136.00,20.00
Arizona,1569,SAN CARLOS UNIFIED SCHOOL DISTRICT 20,2016,15772.00,6239.00,8035.00,1498.00,21430.00,9073.00,10013.00,1711.00,633.00
Arizona,26,YOUNG SCHOOL DISTRICT 5,2016,1344.00,158.00,108.00,1078.00,1342.00,708.00,562.00,72.00,0.00
Arizona,0,GILA INSITUTE FOR TECHNOLOGY,2016,2277.00,142.00,1730.00,405.00,1323.00,469.00,552.00,0.00,0.00
Arizona,12,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2016,1265.00,21.00,1075.00,169.00,1266.00,637.00,489.00,0.00,0.00
Arizona,74,BONITA SCHOOL DISTRICT 16,2016,1119.00,48.00,258.00,813.00,1492.00,916.00,491.00,78.00,5.00
Arizona,597,FT THOMAS SCHOOL DISTRICT 7,2016,8957.00,5081.00,3552.00,324.00,8788.00,4136.00,4159.00,493.00,0.00
Arizona,0,KLONDYKE SCHOOL DISTRICT 9,2016,3.00,0.00,0.00,3.00,4.00,0.00,4.00,0.00,0.00
Arizona,825,PIMA UNIFIED SCHOOL DISTRICT 6,2016,6357.00,547.00,4572.00,1238.00,5932.00,3244.00,1820.00,338.00,176.00
Arizona,3027,SAFFORD SCHOOL DISTRICT 1,2016,21582.00,2630.00,11908.00,7044.00,22498.00,13695.00,6874.00,1267.00,585.00
Arizona,277,SOLOMONVILLE SCHOOL DISTRICT 5,2016,2319.00,243.00,1265.00,811.00,2223.00,1262.00,731.00,155.00,75.00
Arizona,1737,THATCHER SCHOOL DISTRICT 4,2016,11633.00,668.00,7905.00,3060.00,10584.00,5915.00,3344.00,498.00,268.00
Arizona,14,BLUE SCHOOL DISTRICT 22,2016,181.00,53.00,7.00,121.00,125.00,98.00,27.00,0.00,0.00
Arizona,311,DUNCAN UNIFIED SCHOOL DISTRICT 2,2016,4480.00,439.00,273.00,3768.00,3591.00,1671.00,1744.00,104.00,69.00
Arizona,1498,MORENI SCHOOL DISTRICT 18,2016,12493.00,361.00,759.00,11373.00,11997.00,7389.00,4059.00,474.00,75.00
Arizona,0,EAGLE ELEMENTARY DISTRICT 45,2016,5.00,5.00,0.00,0.00,7.00,3.00,4.00,0.00,0.00
Arizona,207,AGUILA SCHOOL DISTRICT 63,2016,2151.00,398.00,958.00,795.00,2095.00,1304.00,683.00,107.00,0.00
Arizona,13520,ALHAMBRA SCHOOL DISTRICT 68,2016,111012.00,23998.00,59501.00,27513.00,105669.00,55410.00,37896.00,9700.00,2663.00
Arizona,230,ARLINGTON SCHOOL DISTRICT 47,2016,3386.00,550.00,137.00,2699.00,2753.00,1465.00,1076.00,134.00,45.00
Arizona,5600,AVONDALE SCHOOL DISTRICT 44,2016,51018.00,6368.00,22157.00,22493.00,45211.00,21867.00,16386.00,3363.00,3559.00
Arizona,2496,BALSZ SCHOOL DISTRICT 31,2016,27211.00,5874.00,8169.00,13168.00,22745.00,10146.00,9187.00,1886.00,976.00
Arizona,5042,BUCKEYE SCHOOL DISTRICT 33,2016,37120.00,4218.00,21553.00,11349.00,36075.00,17620.00,12928.00,3694.00,1458.00
Arizona,3964,BUCKEYE UNION HIGH SCHOOL DISTRICT 201,2016,39767.00,3149.00,11431.00,25187.00,50584.00,17021.00,13510.00,1687.00,15375.00
Arizona,18684,CARTWRIGHT SCHOOL DISTRICT 83,2016,148509.00,32938.00,83648.00,31923.00,129934.00,72230.00,43331.00,11848.00,1358.00
Arizona,5392,CAVE CREEK UNIFIED SCHOOL DISTRICT 93,2016,46654.00,2130.00,9485.00,35039.00,55252.00,20071.00,16339.00,3413.00,14409.00
Arizona,42843,CHANDLER UNIFIED SCHOOL DISTRICT 80,2016,350971.00,20423.00,150120.00,180428.00,331019.00,184861.00,107081.00,22378.00,9339.00
Arizona,6430,CREIGHTON ELEMENTARY SCHOOL DISTRICT 14,2016,62170.00,14180.00,24190.00,23800.00,54964.00,24418.00,21097.00,5527.00,3475.00
Arizona,24885,DYSART SCHOOL DISTRICT 89,2016,198615.00,18104.00,98553.00,81958.00,169660.00,88657.00,61313.00,10136.00,2397.00
Arizona,3800,FOWLER SCHOOL DISTRICT 45,2016,39932.00,8273.00,18584.00,13075.00,35233.00,17668.00,12918.00,4058.00,589.00
Arizona,409,GILA BEND UNIFIED SCHOOL DISTRICT 24,2016,5612.00,1015.00,425.00,4172.00,5006.00,2009.00,2743.00,249.00,5.00
Arizona,36021,GILBERT SCHOOL DISTRICT 41,2016,284987.00,15603.00,140366.00,129018.00,248612.00,143848.00,82800.00,17290.00,2211.00
Arizona,13635,GLENDALE ELEMENTARY SCHOOL DISTRICT 40,2016,101892.00,21249.00,58736.00,21907.00,98444.00,48695.00,37273.00,8184.00,3175.00
Arizona,15497,GLENDALE UNION HIGH SCHOOL DISTRICT 205,2016,145573.00,16598.00,62559.00,66416.00,137966.00,69422.00,47637.00,5881.00,11143.00
Arizona,11883,HIGLEY UNIFIED SCHOOL DISTRICT,2016,92291.00,4539.00,44995.00,42757.00,84378.00,36578.00,24327.00,5627.00,15935.00
Arizona,7392,ISAAC SCHOOL DISTRICT 5,2016,61796.00,14056.00,31902.00,15838.00,58144.00,29846.00,22820.00,5157.00,154.00
Arizona,17347,KYRENE SCHOOL DISTRICT 28,2016,149151.00,7515.00,56431.00,85205.00,144729.00,67760.00,45930.00,10934.00,14805.00
Arizona,6648,LAVEEN SCHOOL DISTRICT 59,2016,51951.00,6111.00,28575.00,17265.00,59332.00,21352.00,16770.00,4318.00,16380.00
Arizona,3408,LIBERTY SCHOOL DISTRICT 25,2016,25017.00,2345.00,12976.00,9696.00,23310.00,12296.00,8183.00,1210.00,1595.00
Arizona,11186,LITCHFIELD ELEMENTARY SCHOOL DISTRICT 79,2016,80784.00,5813.00,43474.00,31497.00,75141.00,39214.00,24603.00,6745.00,2926.00
Arizona,5473,LITTLETON ELEMENTARY SCHOOL DISTRICT 65,2016,43772.00,6060.00,22342.00,15370.00,50376.00,20181.00,15019.00,3490.00,11117.00
Arizona,5672,MADISON ELEMENTARY SCHOOL DISTRICT 38,2016,64368.00,4045.00,14323.00,46000.00,66981.00,22017.00,18803.00,6026.00,17421.00
Arizona,64367,MESA UNIFIED SCHOOL DISTRICT,2016,542277.00,64742.00,256023.00,221512.00,537276.00,275630.00,185472.00,32400.00,34882.00
Arizona,16,MOBILE ELEMENTARY SCHOOL DISTRICT 86,2016,1042.00,33.00,12.00,997.00,851.00,218.00,409.00,30.00,194.00
Arizona,144,MORRISTOWN SCHOOL DISTRICT 75,2016,2602.00,284.00,1135.00,1183.00,1792.00,1037.00,625.00,124.00,6.00
Arizona,1787,MURPHY SCHOOL DISTRICT 21,2016,18511.00,4803.00,7494.00,6214.00,16734.00,7488.00,6855.00,1613.00,34.00
Arizona,1236,NADABURG SCHOOL DISTRICT 81,2016,10641.00,1657.00,5770.00,3214.00,10481.00,6010.00,3519.00,895.00,30.00
Arizona,2912,OSBORN SCHOOL DISTRICT 8,2016,29894.00,6440.00,7833.00,15621.00,25733.00,12355.00,10453.00,1463.00,40.00
Arizona,471,PALO VERDE SCHOOL DISTRICT 49,2016,4304.00,652.00,2317.00,1335.00,3827.00,1977.00,1467.00,248.00,114.00
Arizona,10028,PENDERGAST SCHOOL DISTRICT 92,2016,76894.00,10020.00,42383.00,24491.00,71080.00,33159.00,25888.00,8833.00,2291.00
Arizona,36418,PEORIA UNIFIED SCHOOL DISTRICT 11,2016,304660.00,23069.00,138370.00,143221.00,288368.00,141407.00,98484.00,13580.00,25484.00
Arizona,6933,PHOENIX ELEMENTARY SCHOOL DISTRICT 1,2016,87816.00,18897.00,21525.00,47394.00,74249.00,34854.00,31498.00,4058.00,1826.00
Arizona,27109,PHOENIX UNION HIGH SCHOOL DISTRICT 210,2016,322967.00,33693.00,76601.00,212673.00,315669.00,151062.00,115955.00,11322.00,25820.00
Arizona,5885,QUEEN CREEK SCHOOL DISTRICT 95,2016,47124.00,3851.00,21122.00,22151.00,57168.00,20070.00,16689.00,3119.00,15740.00
Arizona,915,RIVERSIDE SCHOOL DISTRICT 2,2016,14562.00,1677.00,562.00,12323.00,24278.00,3415.00,4221.00,562.00,14894.00
Arizona,9382,ROOSEVELT SCHOOL DISTRICT 66,2016,106435.00,26265.00,37807.00,42363.00,99793.00,46039.00,42105.00,7326.00,1455.00
Arizona,23659,SCOTTSDALE UNIFIED SCHOOL DISTRICT 48,2016,227712.00,16017.00,34958.00,176737.00,202733.00,96998.00,75159.00,13790.00,5032.00
Arizona,39,SENTINEL SCHOOL DISTRICT 71,2016,1110.00,79.00,188.00,843.00,1033.00,527.00,450.00,52.00,4.00
Arizona,32316,PARADISE VALLEY SCHOOL DISTRICT 69 AND 217,2016,310611.00,23253.00,81190.00,206168.00,280554.00,136654.00,93922.00,15753.00,23504.00
Arizona,11591,TEMPE ELEMENTARY SCHOOL DISTRICT 3,2016,122259.00,13669.00,32659.00,75931.00,120161.00,51426.00,41067.00,6850.00,16649.00
Arizona,14040,TEMPE UNION HIGH SCHOOL DISTRICT 213,2016,131961.00,5904.00,29282.00,96775.00,116803.00,57234.00,44431.00,4929.00,6649.00
Arizona,116,PALOMA SCHOOL DISTRICT 94,2016,4408.00,207.00,101.00,4100.00,5310.00,842.00,592.00,179.00,3697.00
Arizona,2989,TOLLESON ELEMENTARY SCHOOL DISTRICT 17,2016,25690.00,4926.00,11726.00,9038.00,22806.00,11155.00,8259.00,2438.00,697.00
Arizona,11419,TOLLESON UNION HIGH SCHOOL DISTRICT 214,2016,96398.00,8885.00,42972.00,44541.00,75441.00,38106.00,24764.00,4625.00,6646.00
Arizona,2025,UNION SCHOOL DISTRICT 62,2016,14775.00,2679.00,8747.00,3349.00,13563.00,6825.00,5119.00,1202.00,309.00
Arizona,23529,WASHINGTON SCHOOL DISTRICT 6,2016,211841.00,39366.00,97891.00,74584.00,189277.00,94093.00,67025.00,18483.00,9413.00
Arizona,1124,WICKENBURG UNIFIED SCHOOL DISTRICT 9,2016,14607.00,1329.00,2407.00,10871.00,12712.00,5597.00,5697.00,741.00,367.00
Arizona,1175,WILSON SCHOOL DISTRICT 7,2016,14837.00,3673.00,3849.00,7315.00,14006.00,7069.00,4630.00,781.00,1118.00
Arizona,421,WESTERN MARICOPA EDUCATION CENTER,2016,33524.00,53.00,18367.00,15104.00,35691.00,5334.00,6970.00,372.00,18152.00
Arizona,1422,EAST VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,2016,45221.00,1437.00,30061.00,13723.00,39976.00,27896.00,5815.00,1312.00,4953.00
Arizona,34153,DEER VALLEY UNIFIED SCHOOL DISTRICT,2016,273905.00,22021.00,105504.00,146380.00,253630.00,138855.00,85910.00,10343.00,13468.00
Arizona,7629,AGUA FRIA UNION HIGH SCHOOL DISTRICT 216,2016,63871.00,3870.00,25451.00,34550.00,61199.00,31226.00,21631.00,2630.00,3771.00
Arizona,1506,SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT,2016,15398.00,1873.00,826.00,12699.00,14551.00,5702.00,6465.00,653.00,731.00
Arizona,1569,FOUNTAIN HILLS SCHOOL DISTRICT 98,2016,15990.00,1980.00,3044.00,10966.00,14547.00,6125.00,5879.00,413.00,1656.00
Arizona,2865,BULLHEAD CITY SCHOOL DISTRICT 15,2016,21825.00,4635.00,9358.00,7832.00,21429.00,11764.00,7987.00,1678.00,0.00
Arizona,62,HACKBERRY SCHOOL DISTRICT 3,2016,1109.00,122.00,78.00,909.00,907.00,472.00,385.00,50.00,0.00
Arizona,6604,KINGMAN UNIFIED SCHOOL DISTRICT 20,2016,60437.00,7608.00,18308.00,34521.00,49205.00,22253.00,20397.00,2748.00,1014.00
Arizona,409,LITTLEFIELD SCHOOL DISTRICT 9,2016,4006.00,645.00,1970.00,1391.00,3809.00,2083.00,1439.00,224.00,63.00
Arizona,1144,MOHAVE VALLEY SCHOOL DISTRICT 16,2016,12065.00,1949.00,3953.00,6163.00,9961.00,4747.00,4528.00,620.00,14.00
Arizona,24,OWENS WHITNEY SCHOOL DISTRICT 6,2016,402.00,27.00,24.00,351.00,441.00,213.00,174.00,54.00,0.00
Arizona,238,PEACH SPRINGS UNIFIED SCHOOL DISTRICT,2016,3533.00,1702.00,765.00,1066.00,2654.00,996.00,1446.00,112.00,0.00
Arizona,596,COLORADO CITY UNIFIED SCHOOL DISTRICT 14,2016,5631.00,1669.00,2658.00,1304.00,5010.00,2547.00,2040.00,143.00,280.00
Arizona,100,TOPOCK SCHOOL DISTRICT 12,2016,1153.00,245.00,182.00,726.00,1109.00,511.00,527.00,71.00,0.00
Arizona,80,VALENTINE SCHOOL DISTRICT 22,2016,512.00,30.00,267.00,215.00,708.00,411.00,297.00,0.00,0.00
Arizona,37,YUCCA SCHOOL DISTRICT 13,2016,614.00,55.00,28.00,531.00,491.00,241.00,197.00,45.00,8.00
Arizona,38,WESTERN ARIZONA VOCATIONAL DISTRICT #50,2016,3570.00,0.00,2146.00,1424.00,2834.00,2208.00,605.00,21.00,0.00
Arizona,2041,COLORADO R UNION HIGH SCHOOL DISTRICT 2,2016,16914.00,2029.00,3241.00,11644.00,14981.00,7583.00,6491.00,816.00,0.00
Arizona,5454,LAKE HAVASU UNIFIED SCHOOL DISTRICT 1,2016,40891.00,4868.00,9825.00,26198.00,36711.00,18710.00,13897.00,2318.00,1786.00
Arizona,2064,HOLBROOK UNIFIED SCHOOL DISTRICT 3,2016,24224.00,8326.00,11466.00,4432.00,22612.00,11677.00,8760.00,899.00,1121.00
Arizona,395,JOSEPH CITY SCHOOL DISTRICT 2,2016,5602.00,446.00,248.00,4908.00,4768.00,2123.00,2438.00,170.00,0.00
Arizona,1759,KAYENTA UNIFIED SCHOOL DISTRICT 27,2016,29465.00,16263.00,10346.00,2856.00,25371.00,9349.00,12035.00,1539.00,2448.00
Arizona,120,CEDAR UNIFIED SCHOOL DISTRICT 25,2016,3188.00,1840.00,1164.00,184.00,3598.00,1283.00,2078.00,104.00,133.00
Arizona,2081,BLUE RIDGE UNIFIED SCHOOL DISTRICT 32,2016,18947.00,2586.00,3769.00,12592.00,16988.00,9441.00,6569.00,669.00,191.00
Arizona,2404,SHOW LOW UNIFIED SCHOOL DISTRICT 10,2016,18389.00,2082.00,7352.00,8955.00,16522.00,9490.00,6218.00,782.00,32.00
Arizona,2429,SNOWFLAKE UNIFIED SCHOOL DISTRICT 5,2016,17235.00,2060.00,9844.00,5331.00,15812.00,8357.00,5996.00,716.00,451.00
Arizona,2237,WHITERIVER UNIFIED SCHOOL DISTRICT 20,2016,30264.00,16391.00,12163.00,1710.00,26012.00,10982.00,10632.00,1446.00,2640.00
Arizona,2150,WINSLOW UNIFIED SCHOOL DISTRICT 1,2016,19589.00,5991.00,9878.00,3720.00,17176.00,8481.00,7611.00,862.00,47.00
Arizona,493,NORTHERN ARIZONA VOCATIONAL INSTITUTE OF TECHNOLOGY,2016,4895.00,51.00,3756.00,1088.00,2138.00,1449.00,654.00,0.00,35.00
Arizona,45,NORTHEAST ARIZONA TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUCATIO,2016,3779.00,57.00,3416.00,306.00,2493.00,1769.00,723.00,0.00,1.00
Arizona,1218,PINON SCHOOL UNIFIED SCHOOL DISTRICT 4,2016,21517.00,10742.00,8594.00,2181.00,19521.00,7551.00,10833.00,846.00,0.00
Arizona,443,HEBER OVERGAARD SCHOOL DISTRICT,2016,5400.00,773.00,1084.00,3543.00,4561.00,2223.00,1905.00,202.00,19.00
Arizona,419,AJO SCHOOL DISTRICT 15 AND 103,2016,3994.00,960.00,1989.00,1045.00,3797.00,1932.00,1596.00,216.00,53.00
Arizona,13737,AMPHITHEATER SCHOOL DISTRICT 10,2016,125705.00,14309.00,32058.00,79338.00,120016.00,56871.00,43868.00,5835.00,8693.00
Arizona,4919,CATALINA FOOTHILLS SCHOOL DISTRICT 16,2016,42431.00,1459.00,10184.00,30788.00,45902.00,18560.00,14905.00,4782.00,6315.00
Arizona,775,CONTINENTAL SCHOOL DISTRICT 39,2016,7245.00,488.00,1479.00,5278.00,7038.00,4164.00,1843.00,207.00,128.00
Arizona,18,EMPIRE SCHOOL DISTRICT 37,2016,40.00,0.00,9.00,31.00,408.00,214.00,0.00,0.00,0.00
Arizona,5253,FLOWING WELLS SCHOOL DISTRICT 8,2016,44728.00,7487.00,20088.00,17153.00,41904.00,21794.00,15827.00,2690.00,559.00
Arizona,1010,INDIAN OASIS-BABOQUIVARA UNIFIED SCHOOL DISTRICT 40,2016,19187.00,11768.00,6405.00,1014.00,16424.00,7032.00,8579.00,746.00,67.00
Arizona,12252,MARANA UNIFIED SCHOOL DISTRICT 6,2016,104357.00,9433.00,44616.00,50308.00,120173.00,49328.00,37682.00,6031.00,23173.00
Arizona,0,REDINGTON SCHOOL DISTRICT 44,2016,77.00,0.00,18.00,59.00,133.00,61.00,14.00,0.00,0.00
