,State,School District,LEAID,Year,Total Expenditures,Graduation Rate,Enrollment
6098,New Hampshire,Kearsarge Regional School District,3304040,2016,37831000.0,97.5,
6099,New Hampshire,Keene School District,3304050,2016,61398000.0,91.0,2555.0
6100,New Hampshire,Laconia School District,3304140,2016,35996000.0,82.0,
6101,New Hampshire,Lebanon School District,3304230,2016,38535000.0,97.5,
6102,New Hampshire,Lincoln-Woodstock School District,3304260,2016,7056000.0,95.0,
6103,New Hampshire,Lisbon Regional School District,3304290,2016,5697000.0,95.0,
6104,New Hampshire,Litchfield School District,3304350,2016,20675000.0,97.5,1377.0
6105,New Hampshire,Littleton School District,3304380,2016,15324000.0,95.0,
6106,New Hampshire,Londonderry School District,3304410,2016,71236000.0,95.0,4254.0
6107,New Hampshire,Manchester School District,3304590,2016,180558000.0,75.0,
6108,New Hampshire,Mascenic Regional School District,3304670,2016,15976000.0,87.0,1092.0
6109,New Hampshire,Mascoma Valley Reg School District,3304680,2016,37472000.0,92.0,
6110,New Hampshire,Merrimack School District,3304740,2016,65984000.0,88.0,
6111,New Hampshire,Merrimack Valley School District,3304760,2016,39106000.0,92.0,2585.0
6112,New Hampshire,Milford School District,3304830,2016,36851000.0,92.0,3981.0
6113,New Hampshire,Milford School District,3304830,2016,36851000.0,92.0,2349.0
6114,New Hampshire,Monadnock Regional School District,3304890,2016,33558000.0,87.0,
6115,New Hampshire,Moultonborough School District,3304960,2016,12852000.0,95.0,
6116,New Hampshire,Nashua School District,3304980,2016,166599000.0,87.0,
6117,New Hampshire,Newfound Area School District,3305220,2016,21594000.0,92.0,
6118,New Hampshire,Newmarket School District,3305280,2016,17298000.0,92.0,
6119,New Hampshire,Newport School District,3305310,2016,16184000.0,77.0,
6120,New Hampshire,Northumberland School District,3305400,2016,5946000.0,74.5,
6121,New Hampshire,Oyster River Coop School District,3305520,2016,40200000.0,97.5,
6122,New Hampshire,Pelham School District,3305550,2016,37420000.0,97.5,
6123,New Hampshire,Pembroke School District,3305580,2016,24772000.0,92.0,1151.0
6124,New Hampshire,Pittsburg School District,3305700,2016,2697000.0,75.0,
6125,New Hampshire,Pittsfield School District,3305730,2016,10281000.0,54.5,
6126,New Hampshire,Portsmouth School District,3305820,2016,47590000.0,91.0,
6127,New Hampshire,Profile School District,3305830,2016,5773000.0,84.5,
6128,New Hampshire,Raymond School District,3305880,2016,21976000.0,82.0,
6129,New Hampshire,Rochester School District,3305940,2016,63997000.0,80.0,
6130,New Hampshire,Salem School District,3306060,2016,82293000.0,94.0,1119.0
6131,New Hampshire,Sanborn Regional School District,3306080,2016,32608000.0,92.0,1506.0
6132,New Hampshire,Shaker Regional School District,3306180,2016,20859000.0,77.0,
6133,New Hampshire,Somersworth School District,3306240,2016,31192000.0,77.0,
6134,New Hampshire,Souhegan Cooperative School District,3306260,2016,17504000.0,94.0,
6135,New Hampshire,Sunapee School District,3306540,2016,10935000.0,95.0,
6136,New Hampshire,Timberlane Regional School District,3306720,2016,62888000.0,95.0,
6137,New Hampshire,White Mountain Regional School District,3307050,2016,20801000.0,87.0,
6138,New Hampshire,Wilton-Lyndeboro School District,3307115,2016,15607000.0,95.0,
6139,New Hampshire,Windham School District,3307170,2016,43913000.0,97.5,
6140,New Hampshire,Winnacunnet Coop School District,3307230,2016,22440000.0,91.0,
6141,New Hampshire,Winnisquam Regional School District,3307300,2016,23614000.0,82.0,
6142,New Hampshire,Pemi-Baker Regional School District,3399965,2016,13436000.0,97.5,
6143,New Jersey,The School District Of The Chathams,3400004,2016,77167000.0,98.0,
6144,New Jersey,Somerset Hills Regional School District,3400009,2016,43142000.0,95.0,
6145,New Jersey,Charter~Tech High School For The Performing Arts,3400019,2016,6373000.0,82.0,
6146,New Jersey,Marion P. Thomas Charter School,3400022,2016,24386000.0,77.0,
6147,New Jersey,North Star Academy Charter School,3400024,2016,72868000.0,97.5,
6148,New Jersey,Hoboken Charter School,3400032,2016,5137000.0,90.0,
6149,New Jersey,Academy Charter High School,3400048,2016,3739000.0,95.0,
6150,New Jersey,Team Academy Charter School,3400070,2016,67930000.0,77.0,
6151,New Jersey,Camden Academy Charter High School,3400071,2016,10136000.0,87.0,
6152,New Jersey,University Academy Charter High School,3400073,2016,7217000.0,87.0,
6153,New Jersey,Leap Academy University Charter School,3400078,2016,25833000.0,92.0,
6154,New Jersey,Union County Teams Charter School-High School/College La,3400083,2016,5237000.0,95.0,
6155,New Jersey,Paterson Charter School For Science And Technology,3400087,2016,18351000.0,97.5,
6156,New Jersey,Central Jersey College Prep Charter School,3400090,2016,6640000.0,95.0,
6157,New Jersey,Bergen Arts And Sciences Charter School,3400715,2016,15338000.0,95.0,
6158,New Jersey,Foundation Academy Charter School,3400717,2016,14251000.0,95.0,
6159,New Jersey,The Barack Obama Green Charter High School,3400740,2016,4389000.0,74.5,
6160,New Jersey,Academy For Urban Leadership Charter School,3400741,2016,7675000.0,92.0,
6161,New Jersey,M.E.T.S. Charter School,3400753,2016,7718000.0,97.5,
6162,New Jersey,Peoples Preparatory Charter School,3400754,2016,7418000.0,72.0,
6163,New Jersey,Paulo Freire Charter School,3400757,2016,4714000.0,72.0,
6164,New Jersey,Newark Prep Charter School,3400758,2016,7799000.0,67.0,
6165,New Jersey,South Hunterdon Regional School District,3400769,2016,22488000.0,97.5,
6166,New Jersey,Asbury Park School District,3400930,2016,86674000.0,72.0,2343.0
6167,New Jersey,Atlantic City Public Schools,3400960,2016,169938000.0,76.0,
6168,New Jersey,Atlantic County Vocational School District,3400990,2016,24795000.0,99.5,
6169,New Jersey,Audubon Public School Disrict,3401050,2016,26413000.0,92.0,
6170,New Jersey,Bayonne School District,3401260,2016,154545000.0,86.0,
6171,New Jersey,Belleville Public Schools,3401350,2016,76520000.0,85.0,
6172,New Jersey,Belvidere School District,3401440,2016,13382000.0,97.5,
6173,New Jersey,Bergen County Vocational Technical School District,3401470,2016,86648000.0,99.5,
6174,New Jersey,Bergenfield Borough School District,3401500,2016,69769000.0,96.0,
6175,New Jersey,Berkeley Heights School District,3401530,2016,54248000.0,98.0,
6176,New Jersey,Bernards Township School District,3401650,2016,106269000.0,97.0,
6177,New Jersey,Black Horse Pike Regional School District,3401770,2016,77043000.0,89.0,
6178,New Jersey,Bloomfield Board Of Education,3401830,2016,104065000.0,90.0,
6179,New Jersey,Bogota Public School District,3401920,2016,22022000.0,92.0,
6180,New Jersey,Boonton Town School District,3401950,2016,30882000.0,97.5,
6181,New Jersey,Bordentown Regional School District,3402030,2016,44397000.0,92.0,
6182,New Jersey,Bound Brook School District,3402100,2016,38709000.0,82.0,
6183,New Jersey,Brick Township Public School District,3402220,2016,163616000.0,91.0,
6184,New Jersey,Bridgeton City School District,3402250,2016,142409000.0,79.0,
6185,New Jersey,Bridgewater-Raritan Regional School District,3402280,2016,159798000.0,95.0,
6186,New Jersey,Buena Regional School District,3402400,2016,41994000.0,92.0,
6187,New Jersey,Burlington City Public School District,3402430,2016,40360000.0,87.0,
6188,New Jersey,Burlington Township Board Of Education,3402460,2016,69971000.0,95.0,
6189,New Jersey,Burlington County Institute Of Technology,3402490,2016,43584000.0,97.0,
6190,New Jersey,Butler Public School District,3402520,2016,24879000.0,92.0,
6191,New Jersey,Caldwell-West Caldwell School District,3402580,2016,59271000.0,96.0,
6192,New Jersey,Camden City Public Schools,3402640,2016,350388000.0,70.0,
6193,New Jersey,Camden County Technical School District,3402670,2016,47659000.0,95.0,
6194,New Jersey,Cape May County Technical High School District,3402730,2016,17217000.0,97.5,
6195,New Jersey,Carlstadt-East Rutherford Regional High School District,3402800,2016,15167000.0,97.5,
6196,New Jersey,Carteret Public School District,3402820,2016,64328000.0,88.0,
6197,New Jersey,Cedar Grove Township School District,3402850,2016,33299000.0,97.5,
6198,New Jersey,Sterling Regional School District,3402880,2016,55821000.0,96.0,
6199,New Jersey,Central Regional School District,3402910,2016,39654000.0,87.0,
6200,New Jersey,Cherry Hill School District,3403000,2016,206820000.0,94.0,
6201,New Jersey,Cinnaminson Township Public Schools,3403120,2016,83333000.0,97.5,
6202,New Jersey,Clark Township Public Schools,3403150,2016,39856000.0,96.0,
6203,New Jersey,Clayton Public School District,3403180,2016,28974000.0,92.0,
6204,New Jersey,Clearview Regional High School District,3403210,2016,40531000.0,96.0,
6205,New Jersey,Cliffside Park School District,3403270,2016,50973000.0,84.0,
6206,New Jersey,Clifton Public School District,3403300,2016,187831000.0,84.0,
6207,New Jersey,Collingswood Public School District,3403420,2016,37093000.0,87.0,
6208,New Jersey,Cranford Public School District,3403570,2016,67097000.0,94.0,
6209,New Jersey,Cresskill Public School District,3403600,2016,32185000.0,97.5,
6210,New Jersey,Cumberland Regional School District,3403620,2016,23284000.0,87.0,
6211,New Jersey,Delaware Valley Regional High School District,3403750,2016,25686000.0,97.0,
6212,New Jersey,Delran Township School District,3403780,2016,51028000.0,95.0,
6213,New Jersey,Deptford Township Public School District,3403900,2016,76740000.0,84.0,
6214,New Jersey,Dover Public School District,3403930,2016,50519000.0,85.0,
6215,New Jersey,Dumont Public School District,3403990,2016,48154000.0,97.0,
6216,New Jersey,Dunellen Public School District,3404020,2016,19345000.0,82.0,
6217,New Jersey,East Brunswick Township School District,3404110,2016,173045000.0,97.0,
6218,New Jersey,East Orange School District,3404230,2016,265701000.0,75.0,
6219,New Jersey,East Windsor Regional School District,3404320,2016,97740000.0,92.0,5268.0
6220,New Jersey,Eastern Camden County Regional School District,3404380,2016,38108000.0,94.0,
6221,New Jersey,Edison Township School District,3404500,2016,282030000.0,94.0,15204.0
6222,New Jersey,Egg Harbor Township School District,3404560,2016,139545000.0,92.0,
6223,New Jersey,Elizabeth Public Schools,3404590,2016,542135000.0,81.0,
6224,New Jersey,Elmwood Park School District,3404660,2016,47782000.0,90.0,
6225,New Jersey,Emerson Public School District,3404710,2016,22644000.0,97.5,
6226,New Jersey,Englewood Public School District,3404740,2016,78487000.0,87.0,
6227,New Jersey,Essex County Vocational Technical Schools,3404800,2016,81095000.0,97.0,
6228,New Jersey,Ewing Township School District,3404920,2016,73781000.0,89.0,
6229,New Jersey,Fair Lawn Public School District,3404980,2016,104462000.0,97.0,
6230,New Jersey,Florence Township School District,3405220,2016,30987000.0,92.0,
6231,New Jersey,Fort Lee School District,3405310,2016,79723000.0,97.0,
6232,New Jersey,Franklin Township Public School District,3405490,2016,177647000.0,88.0,
6233,New Jersey,Freehold Regional High School District,3405610,2016,225151000.0,96.0,
6234,New Jersey,Garfield Public School District,3405760,2016,111195000.0,88.0,
6235,New Jersey,Gateway Regional School District,3405820,2016,23071000.0,93.0,
6236,New Jersey,Glassboro School District,3405880,2016,46336000.0,87.0,
6237,New Jersey,Glen Ridge Public Schools,3405940,2016,33667000.0,97.5,
6238,New Jersey,Glen Rock Public School District,3405970,2016,52642000.0,97.5,
6239,New Jersey,Gloucester City Public School District,3406000,2016,47697000.0,92.0,
6240,New Jersey,Gloucester County Vocational-Technical School District,3406040,2016,23281000.0,99.5,
6241,New Jersey,Greater Egg Harbor Regional High School District,3406060,2016,82404000.0,92.0,
6242,New Jersey,Hackensack School District,3406270,2016,114341000.0,90.0,5762.0
6243,New Jersey,Hackettstown Public School District,3406300,2016,33090000.0,94.0,
6244,New Jersey,Haddon Heights School District,3406330,2016,22695000.0,92.0,
6245,New Jersey,Haddon Township School District,3406360,2016,46412000.0,92.0,
6246,New Jersey,Haddonfield School District,3406390,2016,41877000.0,97.5,
6247,New Jersey,Hamilton Township Public School District,3406540,2016,228906000.0,92.0,
6248,New Jersey,Hammonton School District,3406570,2016,52924000.0,92.0,
6249,New Jersey,Hanover Park Regional High School District,3406660,2016,41278000.0,98.0,
6250,New Jersey,Harrison Public Schools,3406870,2016,52539000.0,97.5,
6251,New Jersey,Hasbrouck Heights School District,3406930,2016,33724000.0,97.5,
6252,New Jersey,Hawthorne Public School District,3406990,2016,43624000.0,92.0,
6253,New Jersey,Henry Hudson Regional School District,3407050,2016,8812000.0,84.5,
6254,New Jersey,High Point Regional High School District,3407140,2016,27708000.0,94.0,
6255,New Jersey,Highland Park Boro School District,3407170,2016,33991000.0,92.0,
6256,New Jersey,Hillsborough Township Public School District,3407230,2016,132774000.0,97.0,
6257,New Jersey,Hillside Board Of Education,3407290,2016,59407000.0,86.0,
6258,New Jersey,Hoboken Public School District,3407350,2016,70767000.0,87.0,
6259,New Jersey,Holmdel Township School District,3407410,2016,63752000.0,97.0,
6260,New Jersey,Hopatcong Borough School District,3407440,2016,69424000.0,87.0,
6261,New Jersey,Hopewell Valley Regional School District,3407530,2016,84162000.0,97.0,
6262,New Jersey,Hudson County Schools Of Technology School District,3407570,2016,78228000.0,93.0,
6263,New Jersey,Hunterdon Central Regional High School District,3407590,2016,65695000.0,96.0,
6264,New Jersey,Irvington Board Of Education,3407680,2016,174514000.0,71.0,
6265,New Jersey,Jackson Township School District,3407740,2016,165324000.0,91.0,
6266,New Jersey,Jefferson Township Public School District,3407800,2016,64374000.0,94.0,
6267,New Jersey,Jersey City School District,3407830,2016,756468000.0,75.0,30063.0
6268,New Jersey,Keansburg School District,3407860,2016,43926000.0,82.0,
6269,New Jersey,Kearny,3407890,2016,98944000.0,90.0,
6270,New Jersey,Kenilworth School District,3407920,2016,27987000.0,97.5,
6271,New Jersey,Keyport School District,3407950,2016,20801000.0,87.0,
6272,New Jersey,Kingsway Regional School District,3407980,2016,39650000.0,94.0,
6273,New Jersey,Kinnelon School District,3408040,2016,41461000.0,97.5,
6274,New Jersey,Kittatinny Regional School District,3408060,2016,23588000.0,97.5,
6275,New Jersey,Lacey Township School District,3408100,2016,76529000.0,93.0,
6276,New Jersey,Lakeland Regional High School District,3408190,2016,26852000.0,92.0,
6277,New Jersey,Lakewood Township School District,3408220,2016,199369000.0,75.0,
6278,New Jersey,Lawrence Township Public School District,3408400,2016,78738000.0,95.0,
6279,New Jersey,Lenape Regional High School District,3408490,2016,161262000.0,96.0,
6280,New Jersey,Lenape Valley Regional High School District,3408500,2016,17048000.0,92.0,
6281,New Jersey,Leonia Public School District,3408520,2016,35065000.0,92.0,
6282,New Jersey,Linden Public School District,3408610,2016,128484000.0,89.0,
6283,New Jersey,Lindenwold Public School District,3408640,2016,50595000.0,77.0,
6284,New Jersey,Livingston Board Of Education School District,3408820,2016,122448000.0,96.0,
6285,New Jersey,Lodi School District,3408850,2016,62497000.0,90.0,1540.0
6286,New Jersey,Long Branch Public School District,3408940,2016,118250000.0,91.0,
6287,New Jersey,Lower Cape May Regional School District,3409090,2016,32322000.0,81.0,
6288,New Jersey,Pennsville Public School District,3409120,2016,36264000.0,87.0,
6289,New Jersey,Lyndhurst School District,3409210,2016,43596000.0,97.5,
6290,New Jersey,Madison Public School District,3409240,2016,48743000.0,97.0,
6291,New Jersey,Old Bridge Township School District,3409270,2016,160996000.0,95.0,
6292,New Jersey,Mahwah Township Public School District,3409330,2016,65740000.0,97.0,
6293,New Jersey,Mainland Regional High School District,3409360,2016,30727000.0,94.0,
6294,New Jersey,Manasquan School District,3409420,2016,27728000.0,95.0,
6295,New Jersey,Manchester Township School District,3409450,2016,68680000.0,94.0,
6296,New Jersey,North Warren Regional School District,3409550,2016,18305000.0,97.5,
6297,New Jersey,Manville Board Of Education,3409630,2016,24265000.0,87.0,
6298,New Jersey,Maple Shade School District,3409660,2016,39693000.0,92.0,
6299,New Jersey,Matawan-Aberdeen Regional School District,3409750,2016,75707000.0,89.0,
6300,New Jersey,Area Vocational Technical Schools Of Mercer County,3409950,2016,16761000.0,64.5,
6301,New Jersey,Metuchen Public School District,3409990,2016,40172000.0,97.5,
6302,New Jersey,Middle Township Public School District,3410020,2016,49029000.0,81.0,
6303,New Jersey,Middlesex Borough School District,3410050,2016,45750000.0,87.0,
6304,New Jersey,Middlesex County Vocational And Technical School District,3410080,2016,56674000.0,94.0,
6305,New Jersey,Middletown Township Public School District,3410110,2016,179604000.0,97.0,
6306,New Jersey,Midland Park School District,3410140,2016,27576000.0,97.5,
6307,New Jersey,Millburn Township Schools,3410200,2016,96987000.0,97.0,
6308,New Jersey,Millville  School District,3410320,2016,114284000.0,91.0,
6309,New Jersey,Monmouth Regional High School District,3410440,2016,30536000.0,96.0,
6310,New Jersey,Monroe Township Public School District,3410470,2016,97404000.0,91.0,
6311,New Jersey,Monroe Township School District,3410500,2016,118044000.0,95.0,
6312,New Jersey,Montclair Public Schools,3410560,2016,137111000.0,92.0,6735.0
6313,New Jersey,Montgomery Township School District,3410590,2016,89757000.0,97.0,
6314,New Jersey,Montville Township School District,3410650,2016,83892000.0,98.0,
6315,New Jersey,Moorestown Township Public School District,3410710,2016,95124000.0,98.0,
6316,New Jersey,Morris County Vocational School District,3410720,2016,22661000.0,97.5,821.0
6317,New Jersey,Morris Hills Regional School District,3410740,2016,73365000.0,93.0,
6318,New Jersey,Morris School District,3410810,2016,120839000.0,87.0,
6319,New Jersey,Mount Olive Township School District,3410980,2016,92992000.0,94.0,
6320,New Jersey,Mountain Lakes Public School District,3411010,2016,39941000.0,92.0,
6321,New Jersey,Neptune Township School District,3411160,2016,91266000.0,84.0,
6322,New Jersey,New Brunswick School District,3411220,2016,213540000.0,70.0,
6323,New Jersey,New Milford Public School District,3411280,2016,39186000.0,92.0,
6324,New Jersey,New Providence Board Of Education,3411310,2016,39988000.0,92.0,
6325,New Jersey,Newark Public School District,3411340,2016,1160380000.0,73.0,
6326,New Jersey,Newton Public School District,3411400,2016,30252000.0,97.5,
6327,New Jersey,North Arlington School District,3411430,2016,27521000.0,97.5,
6328,New Jersey,North Bergen School District,3411460,2016,130762000.0,83.0,
6329,New Jersey,North Brunswick Township School District,3411490,2016,105069000.0,87.0,
6330,New Jersey,North Hunterdon-Voorhees Regional High School District,3411610,2016,60121000.0,97.0,
6331,New Jersey,North Plainfield School District,3411640,2016,66497000.0,91.0,
6332,New Jersey,Northern Burlington County Regional School District,3411700,2016,41675000.0,95.0,
6333,New Jersey,Northern Highlands Regional High School District,3411730,2016,34921000.0,99.5,
6334,New Jersey,Northern Valley Regional High School District,3411760,2016,86563000.0,97.0,
6335,New Jersey,Nutley Public School District,3411880,2016,69979000.0,95.0,
6336,New Jersey,Ocean City School District,3411970,2016,46890000.0,95.0,
6337,New Jersey,Ocean County Vocational Technical School School District,3411980,2016,32345000.0,97.5,
6338,New Jersey,Township Of Ocean School District,3412060,2016,89775000.0,91.0,
6339,New Jersey,River Dell Regional School District,3412260,2016,33808000.0,97.0,
6340,New Jersey,Orange Board Of Education,3412270,2016,115015000.0,91.0,
6341,New Jersey,Palisades Park School District,3412360,2016,28056000.0,87.0,
